agent_ms_1,agent_ms_2,agent_ms_3,agent_ms_4,agent_ms_5,agent_ms_6,agent_ms_7,agent_ms_8
11.971,12.35,10.877,10.072,9.123,8.963,10.14,3.714
4.836,8.088,8.168,6.972,8.406,7.777,10.297,9.156
10.189,5.286,8.074,9.356,6.636,5.632,4.632,6.933
8.03,8.359,7.092,9.739,9.027,9.027,9.591,19.674
6.826,13.368,7.863,6.657,8.898,8.008,6.172,0.17
12.18,3.547,11.025,5.493,8.526,7.452,8.506,6.363
6.976,8.284,8.352,9.897,7.1,11.715,9.694,10.373
6.997,10.534,5.803,11.121,9.53,5.82,10.267,7.171
9.077,9.668,11.056,10.032,8.949,9.011,8.225,8.654
7.644,4.21,7.052,11.033,5.885,6.253,5.817,9.505
9.201,8.277,7.892,3.1,8.064,10.056,7.68,8.667
5.963,10.885,8.164,7.111,12.958,6.693,8.785,6.317
9.086,5.431,8.906,9.137,3.067,7.869,10.515,9.094
11.164,11.533,12.376,8.472,10.515,8.31,6.021,8.248
5.354,6.943,3.724,9.635,8.427,10.042,11.637,11.08
7.691,7.722,7.102,5.324,8.333,6.655,4.795,4.854
11.415,8.497,8.03,19.155,7.587,8.812,7.728,10.783
6.482,16.464,10.514,0.128,6.338,9.66,11.196,6.771
10.124,3.87,8.648,5.502,8.692,6.842,11.84,7.168
5.126,5.536,7.223,16.747,8.872,9.094,8.936,8.098
8.984,7.083,9.881,3.326,9.597,7.977,4.205,7.354
9.068,10.048,6.199,4.484,6.613,7.047,5.612,10.761
9.115,9.526,9.075,11.736,11.45,9.05,10.992,8.587
7.834,8.591,7.694,8.671,6.249,8.097,6.052,7.417
8.596,4.113,8.371,4.407,7.691,9.009,8.108,8.906
7.863,10.95,9.8,11.312,12.276,7.06,12.924,8.081
8.215,5.69,12.243,7.656,6.409,8.195,6.801,8.299
10.13,11.158,2.841,8.242,8.197,10.041,5.32,9.894
8.711,7.447,8.097,7.068,6.687,8.114,12.097,14.853
3.916,9.503,10.113,7.742,12.183,7.406,21.124,0.121
8.547,5.007,6.194,10.21,5.879,8.551,0.142,11.783
9.022,8.977,12.324,7.923,10.532,12.13,0.075,3.231
13.201,7.959,5.721,7.092,5.469,5.93,12.848,11.316
4.874,10.246,6.127,12.13,14.137,5.79,18.433,5.422
7.07,6.967,9.165,4.049,1.474,10.742,0.066,9.912
9.006,12.023,10.867,9.045,10.086,7.308,3.531,10.044
8.335,6.867,5.574,11.163,11.45,9.666,6.39,5.956
11.027,5.311,8.89,5.965,3.311,9.249,11.126,6.019
5.029,9.126,10.759,8.074,8.385,6.45,6.058,10.043
7.714,9.806,6.099,7.094,6.697,7.008,7.993,9.396
7.958,8.433,7.994,8.91,12.88,8.172,9.08,6.95
9.506,6.94,9.939,11.789,8.345,11.472,7.117,9.709
10.431,7.738,7.269,8.496,6.821,4.775,11.095,6.018
6.378,7.957,8.658,4.891,7.211,11.717,9.998,11.584
7.961,9.215,6.582,9.208,11.704,8.982,5.708,5.715
10.724,7.382,11.017,11.057,4.42,7.164,9.539,9.227
5.256,8.455,11.628,4.167,12.938,6.766,8.088,8.299
8.599,12.698,3.595,12.164,7.332,6.935,7.499,6.668
10.969,7.356,10.532,5.941,7.198,10.545,7.256,11.321
7.171,6.862,5.834,7.337,5.992,11.156,8.184,7.545
6.787,6.875,11.604,7.839,10.501,8.213,7.671,9.481
7.977,9.035,6.031,10.671,6.714,3.43,9.488,9.226
10.379,7.999,6.032,9.683,6.859,10.827,9.218,6.014
9.599,7.448,9.772,6.502,8.56,7.781,6.649,7.076
6.91,8.901,8.196,7.313,9.382,7.819,9.923,8.107
7.494,12.478,8.075,7.395,9.08,7.979,7.48,9.661
8.503,4.006,9.357,9.89,7.023,8.982,10.695,8.542
8.806,8.03,7.602,8.214,8.901,7.056,6.297,10.489
7.214,7.541,8.369,8.746,10.963,9.216,11.33,4.654
12.545,8.45,8.639,8.238,9.63,8.892,5.182,9.618
4.127,10.88,7.946,8.596,7.599,8.033,9.78,7.564
10.122,6.326,8.078,5.721,6.102,7.909,9.837,9.749
5.921,7.471,8.176,9.187,10.284,7.253,4.88,9.028
11.006,11.021,7.373,7.756,5.68,10.195,9.378,7.092
7.948,9.56,11.934,13.538,6.391,9.449,10.01,7.007
8.036,6.792,7.878,4.091,13.091,7.681,11.706,9.02
6.272,7.356,5.84,11.41,6.173,8.722,9.51,8.889
8.757,8.412,8.643,7.543,9.289,8.003,1.304,12.547
8.743,8.098,9.786,6.348,4.038,6.679,7.888,3.752
7.721,11.963,7.22,7.092,9.673,11.738,8.541,7.055
11.174,5.492,11.282,8.435,9.537,5.232,9.567,9.987
4.904,6.672,9.188,11.678,13.714,9.007,8.156,7.966
9.504,10.302,5.866,5.787,6.962,6.919,6.847,9.232
8.038,6.895,8.48,7.188,7.465,10.277,9.758,7.161
9.125,10.134,6.108,8.292,4.514,13.555,7.604,9.982
6.92,9.691,13.487,9.31,9.635,6.029,11.176,6.922
10.316,6.275,5.688,7.185,7.844,3.597,13.009,8.148
5.642,9.499,6.749,7.802,6.646,11.296,0.127,10.801
9.249,12.756,8.094,10.319,9.497,6.969,10.295,4.303
7.787,5.192,10.819,12.919,7.933,7.741,9.593,8.061
12.149,5.252,6.834,4.109,9.977,9.003,6.425,10.096
8.855,8.859,10.434,6.927,7.161,7.322,7.618,8.33
7.101,7.211,5.512,9.252,6.925,7.937,8.77,8.875
6.091,9.206,8.536,8.564,11.039,8.848,7.257,8.863
8.779,11.583,8.704,8.136,5.797,10.013,11.885,8.266
7.969,3.99,9.455,7.927,9.368,6.113,6.07,8.14
9.334,10.13,10.536,15.756,7.112,9.083,8.47,6.04
9.87,7.033,4.941,0.095,11.339,7.852,6.762,9.177
7.121,6.082,8.203,7.58,7.539,10.253,9.765,9.146
9.4,12.988,10.799,10.491,9.052,8.766,7.127,9.527
4.744,6.603,5.618,6.955,5.534,6.491,11.431,10.167
8.361,8.701,9.601,7.998,10.504,8.896,6.605,4.352
10.892,10.052,11.765,9.909,6.685,7.909,6.45,9.444
6.748,4.821,1.723,7.412,10.366,5.93,10.471,10.476
9.028,10.523,9.737,8.687,7.115,9.843,9.122,7.389
6.009,6.385,10.094,9.42,7.59,8.199,6.988,6.499
10.131,8.404,6.555,7.939,7.966,8.83,7.245,10.204
8.009,6.888,8.969,10.5,10.664,8.969,7.128,7.423
11.11,10.49,10.357,5.447,6.676,7.742,10.358,8.093
4.268,11.233,5.751,11.705,7.016,11.473,9.171,7.458
8.809,5.979,9.338,9.065,9.995,10.756,9.08,13.583
7.863,6.381,5.874,4.209,11.976,2.955,9.167,4.662
9.928,9.77,10.774,9.979,6.07,12.184,6.763,10.619
10.419,8.491,6.435,11.221,10.538,5.386,8.147,10.901
7.569,7.538,10.378,4.763,3.983,7.699,12.345,15.253
6.229,10.51,6.658,6.931,10.101,8.798,7.671,0.068
8.137,4.458,9.784,12.817,9.815,9.307,3.032,6.794
9.499,10.68,7.588,8.149,5.813,5.445,10.273,7.515
10.163,9.018,7.118,12.369,9.055,8.988,6.098,7.744
7.902,8.293,11.824,1.149,8.071,8.408,10.774,7.23
6.032,7.515,5.159,9.686,8.697,10.631,6.138,8.034
7.772,8.388,7.921,9.441,5.73,5.958,10.021,8.451
7.248,8.617,9.052,4.624,10.869,8.505,9.904,8.594
12.116,5.989,6.971,9.469,5.786,9.608,5.147,6.938
9.019,9.472,9.623,9.933,9.488,9.372,10.018,13.051
11.076,8.941,9.546,6.926,9.562,7.159,11.636,2.923
2.91,8.452,8.106,7.525,8.147,7.803,3.403,10.119
8.542,7.802,10.562,8.709,6.308,7.872,8.978,7.067
7.645,7.09,3.254,8.022,11.287,9.752,8.041,9.155
8.199,11.332,9.745,11.24,7.252,8.087,9.316,8.916
11.793,6.251,13.234,6.697,8,9.678,6.713,8.066
5.952,9.738,4.078,8.987,7.959,6.323,10.102,5.959
7.286,7.432,8.19,6.772,6.602,6.092,11.074,9.383
7.676,7.853,9.963,8.029,9.637,8.547,13.833,8.641
8.957,6.219,7.033,10.484,6.852,11.056,0.135,9.18
7.904,9.025,7.325,8.645,11.174,8.037,10.046,9.292
12.022,11.037,9.777,6.916,6.947,8.485,7.811,6.75
6.019,9.448,7.811,6.013,6.983,8.43,5.926,7.891
7.022,5.582,7.344,10.228,12.179,11.188,10.478,9.171
8.886,7.588,10.486,9.004,6.025,5.511,6.537,10.115
9.001,8.3,8.537,12.065,9.302,6.093,9.976,5.998
10.222,9.69,6.575,2.775,10.886,11.379,4.765,9.228
6.218,9.043,7.558,9.988,3.853,5.768,9.532,10.069
7.816,7.396,8.334,7.489,15.305,8.082,12.044,4.068
6.976,9.178,7.668,9.96,5.235,9.151,5.271,11.671
12.361,6.95,10.912,6.941,7.82,6.805,7.61,10.28
5.943,9.625,8.04,11.809,6.479,9.496,8.454,10.42
7.275,9.863,11.187,7.163,6.727,12.492,15.566,7.364
8.727,10.146,5.89,6.887,8.307,8.287,10.602,8.399
7.071,1.758,5.367,8.3,9.109,4.408,0.073,3.926
11.394,10.326,8.788,7.863,10.828,8.095,12.221,9.456
5.716,6.893,9.236,9.935,5.875,6.832,4.23,7.415
8.565,10.453,9.824,6.579,8.205,9.29,8.17,9.547
8.589,9.533,8.252,6.645,7.738,8.307,7.367,10.423
8.228,8.169,6.791,9.01,8.133,9.067,11.785,4.491
9.919,6.174,7.149,10.925,9.139,7.433,3.808,9.415
7.276,9.667,12.109,7.375,7.6,9.615,11.353,11.181
8.095,8.119,6.91,10.579,8.471,9.947,9.764,10.598
9.136,10.265,10.078,4.05,8.508,5.146,11.586,4.649
9.874,7.971,6.146,9.156,9.141,9.194,3.182,7.172
7.019,8.095,9.139,8.997,6.175,9.863,7.898,7.35
7.163,6.063,6.939,7.866,10.001,8.047,7.605,8.867
9.241,8.045,7.742,5.89,11.08,6.985,7.497,8.288
7.31,7.291,10.291,12.479,5.063,7.011,11.565,6.94
11.477,14.333,6.587,5.996,9.885,9.081,5.787,8.663
4.822,5.951,12.713,8.956,9.47,10.032,9.891,7.447
7.547,5.803,5.827,7.824,5.712,8.036,6.169,8.917
10.312,7.978,6.997,9.01,8.187,7.131,11.662,10.158
7.877,9.048,6.507,11.103,10.054,7.948,6.061,8.484
10.781,8.943,8.9,4.093,6.14,12.456,7.846,6.669
8.113,9.656,9.839,9.28,8.18,5.118,8.006,10.333
4.833,7.574,11.16,7.687,10.54,7.987,8.728,6.279
12.028,8.756,2.832,7.793,7.301,14.072,9.723,8.305
7.082,6.895,10.955,9.799,7.908,10.452,8.734,7.077
5.966,7.508,7.239,7.015,9.993,0.069,9.155,10.84
10.022,8.762,9.636,11.003,6.538,8.63,4.971,6.395
10.604,8.048,7.485,8.94,9.57,8.665,10.141,8.574
4.682,13.983,9.595,5.295,8.056,7.384,9.784,9.451
8.054,4.253,5.988,7.703,9.398,7.825,5.087,10.339
8.448,8.312,9.669,10.915,7.764,7.488,14.036,7.651
7.632,8.157,12.752,11.979,8.64,13.039,4.516,11.043
10.199,7.021,4.916,2.573,6.402,5.072,9.418,5.268
9.091,10.413,6.322,8.585,10.475,11.052,4.772,7.127
8.314,7.722,12.444,7.972,7.695,7.724,9.196,9.177
6.445,6.077,5.292,10.085,6.716,8.035,9.528,8.858
8.029,13.206,7.741,8.825,8.437,10.974,9.181,6.98
7.106,4.938,10.066,5.977,13.932,3.232,7.761,6.094
11.875,8.93,6.181,11.651,5.191,10.424,11.235,9.316
6.893,7.032,10.684,7.785,8.047,7.447,5.769,9.729
8.986,9.7,7.082,11.733,10.173,8.072,6.229,12.197
7.988,9.862,7.924,5.003,5.834,8.159,8.293,3.226
7.038,5.705,10.04,6.077,8.668,10.862,7.627,14.181
9.642,6.862,7.034,9.255,16.233,6.094,8.777,2.273
8.297,9.08,8.306,7.714,0.172,11.702,8.401,14.194
7.104,9.973,7.797,10.125,8.733,6.093,8.951,6.192
9.079,10.188,9.547,6.14,7.873,10.819,10.183,3.948
9.673,4.109,6.537,7.991,9.246,4.305,7.861,11.976
6.478,9.124,11.039,8.071,7.957,10.589,14.124,5.981
12.121,7.685,6.035,8.008,5.794,11.619,9.73,6.478
5.788,8.958,9.588,12.593,8.42,4.716,0.095,12.787
8.403,9.493,7.478,7.088,9.097,5.391,9.052,6.599
7.203,7.352,8.052,10.618,13.449,8.71,7.691,7.065
7.323,11.288,11.36,3.9,5.066,10.065,6.524,15.099
9.991,5.139,4.001,10.832,6.079,8.348,10.168,3.201
8.922,9.485,8.305,6.088,7.844,7.934,7.685,20.209
10.162,9.164,10.894,7.643,10.384,13.543,6.693,0.07
5.935,6.336,5.485,10.941,7.703,8.036,11.271,6.707
8.529,12.119,13.659,7.167,6.598,4.444,8.105,3.425
7.614,7.695,4.074,7.382,10.41,6.879,10.141,12.603
10.14,5.873,9.71,11.329,8.987,10.449,6.009,6.445
7.047,8.328,9.276,5.398,7.4,8.956,8.437,8.196
9.689,8.052,6.067,9.001,9.003,5.599,10.462,7.299
8.92,9.942,9.968,7.991,9.251,8.164,13.613,7.791
5.258,6.609,12.127,7.205,6.729,11.215,0.112,13.769
9.783,8.062,4.568,9.099,8.074,5.987,8.369,9.917
7.966,8.946,7.203,6.94,6.837,7.42,8.247,0.632
8.657,8.294,9.323,10.049,9.698,13.041,11.039,10.299
7.406,9.644,5.43,7.478,9.118,3.748,5.352,8.403
8.908,5.058,9.073,8.99,6.031,7.615,8.538,9.287
7.041,10.391,11.108,8.537,10.599,9.899,13.139,5.721
11.922,8.363,6.971,14.29,6.487,7.444,13.722,13.036
5.999,8.675,7.332,3.168,11.075,7.585,0.067,4.985
11.022,9.474,7.954,10.95,6.077,9.005,5.701,10.471
3.876,6.962,8.191,4.507,11.003,12.623,9.987,9.855
9.073,7.292,7.979,10.097,5.052,3.283,7.483,2.968
11.024,8.849,12.736,8.559,10.15,8.916,6.917,14.038
5.016,11.267,7.035,7.208,7.448,10.878,10.626,4.674
8.936,5.983,5.706,6.426,8.477,4.452,7.212,9.064
9.255,7.102,9.094,9.372,8.401,10.984,9.339,6.409
7.662,9.015,9.17,9.119,7.341,5.964,7.928,12.303
10.251,7.946,11.738,10.603,9.939,10.641,7.992,4.865
5.823,8.196,2.857,6.449,7.927,9.712,9.018,9.566
8.272,8.918,9.962,6.343,7.513,7.618,6.49,13.569
9.205,9.379,9.488,9.765,8.103,5.001,10.371,5.658
8.257,6.779,8.571,6.712,9.201,15.461,8.763,3.682
7.731,8.354,5.213,10.905,9.78,2.963,5.89,10.186
8.782,7.944,13.82,7.533,6.086,8.741,9.08,21.523
9.787,8.21,7.014,9.623,11.334,9.033,10.192,0.092
7.195,12.095,7.316,4.969,5.781,7.754,6.851,8.43
7.999,5.743,6.005,7.974,9.044,9.937,8.26,4.517
7.076,6.951,11.97,9.98,7.602,7.376,7.07,9.551
10.027,9.398,9.935,7.958,6.92,11.275,12.297,5.487
7.046,9.646,2.016,10.688,9.688,2.066,5.652,9.08
9.07,14.401,12.445,8.052,8.56,9.778,9.046,8.278
7.25,2.68,4.951,9.243,6.804,8.855,9.332,8.964
9.113,6.57,14.738,4.025,7.925,7.344,10.186,6.42
11.606,7.548,2.431,10.808,11.214,9.852,3.607,10.082
5.019,9.66,10.293,9.645,10.09,9.403,10.256,12.804
8.277,7.981,8.473,5.775,5.545,9.697,10.816,4.008
10.525,10.492,7.575,6.6,9.51,10.919,9.877,7.673
6.426,5.486,6.887,9.846,6.286,6.598,3.846,7.724
8.042,8.073,9.996,8.91,10.269,8.419,11.402,8.067
9.284,8.884,8.916,8.04,8.798,7.208,5.614,7.731
6.865,9.054,5.96,11.059,5.081,6.967,7.021,7.963
11.927,8.665,12.886,6.291,12.026,7.441,8.088,9.383
4.103,7.133,5.185,8.865,7.379,6.399,10.676,7.818
9.131,8.359,5.979,6.22,8.755,9.045,6.488,9.185
8.153,8.049,11.127,8.796,6.191,9.038,8.541,7.869
9.981,10.628,10.3,9.123,8.605,8.542,7.598,8.359
9.988,8.827,5.126,10.352,8.622,10.466,10.178,7.673
4.127,6.308,6.682,5.85,12.951,6.724,6.356,10.435
8.956,7.772,10.387,8.127,8.607,7.901,9.494,21.472
9.544,9.214,8.95,10.096,5.637,6.992,10.028,0.059
9.543,7.034,7.777,6.722,6.234,10.479,7.193,4.255
9.056,10.761,7.082,9.581,10.478,7.846,5.458,4.045
4.229,6.045,8.563,7.279,4.235,6.762,10.491,10.173
8.892,11.57,8.371,7.777,10.204,10.203,7.362,7.001
8.89,3.664,7.818,8.067,6.976,7.234,9.097,8.938
8.177,12.04,10.927,9.994,9.438,10.553,7.212,7.987
9.9,5.059,7.306,8.082,9.116,6.114,14.38,8.715
5.988,12.257,8.006,10.18,11.684,11.616,4.383,7.569
9.993,4.907,7.9,4.996,1.902,5.388,7.203,9.83
9.086,7.789,9.455,8.265,9.562,10.256,10.643,8.004
8.926,9.533,8.528,8.648,8.541,4.933,8.592,8.523
7.038,7.155,5.114,8.814,8.029,8.982,9.352,11.113
7.936,9.273,12.077,10.086,8.29,8.008,4.43,6.683
9.227,9.94,5.438,7.283,9.518,11.065,9.066,5.092
9.772,7.069,10.026,7.719,8.848,6.982,7.987,8.197
10.074,7.128,6.67,9.72,7.656,7.101,8.678,9.974
5.435,12.342,9.076,5.889,10.044,11.046,10.06,13.554
6.576,7.871,7.356,10.113,7.993,6.813,7.727,15.421
9.141,7.041,8.316,10.1,6.067,7.466,5.793,0.075
7.447,9.042,12.051,5.207,8.98,12.786,9.1,4.28
10.668,4.563,6.771,9.156,10.58,4.818,6.038,13.92
8.066,10.59,6.337,9.539,6.732,10.13,12.344,2.399
5.648,7.543,8.107,5.554,7.682,7.784,10.07,9.539
9.644,9.105,9.156,8.214,7.242,12.622,6.428,8.181
10.182,6.411,11.95,11.646,10.77,8.326,21.11,7.091
5.945,12.146,5.135,6.95,7.499,2.825,0.076,7.966
9.191,6.506,6.953,8.39,9.391,8.543,4.542,10.901
6.866,7.204,9.358,6.816,6.937,6.151,6.278,5.398
11.27,7.478,7.929,7.949,8.285,10.4,7.948,12.755
6.02,8.663,11.272,13.604,7.715,7.069,7.566,4.837
10.612,9.011,3.871,3.441,11.516,8.519,10.431,9.04
4.316,9.29,9.558,8.284,5.818,8.771,6.981,8.957
10.239,8.448,12.257,9.878,8.424,6.622,7.857,8.173
11.944,6.261,5.078,9.399,6.641,9.499,8.099,9.043
4.215,11.446,7.964,5.445,10.489,10.17,13.12,10.484
7.798,6.206,8.708,10.311,6.679,5.798,7.206,4.624
9.059,7.405,6.952,8.558,10.063,11.651,7.875,9.697
8.475,9.844,10.066,6.715,8.157,6.422,10.078,6.344
7.155,7.138,6.24,8.374,7.65,7.755,5.559,9.37
12.572,9.686,11.843,8.504,8.964,12.331,6.563,8.315
4.011,8.123,7.059,10.286,8.112,8.242,8.57,8.411
8.991,8.154,10.644,5.852,8.024,2.417,8.235,9.551
8.995,8.001,4.287,9.149,8.185,9.946,9.568,7.343
8.968,6.999,7.051,7.734,9.595,9.212,6.796,6.601
9.233,10.531,8.051,8.834,6.376,7.379,10.226,11.952
6.007,6.912,10.589,6.045,8.624,8.956,10.305,7.116
8.349,6.638,11.47,12.572,8.875,7.53,6.46,8.676
9.456,11.504,4.05,5.308,8.804,10.556,8.484,7.495
9.515,9.588,10.954,8.089,6.406,7.479,8.065,14.359
8.336,5.114,6.571,9.923,9.247,6.042,9.883,3.533
7.972,8.101,8.729,7.399,9.479,15.089,4.528,7.408
6.524,7.974,9.47,11.083,11.956,2.854,8.449,8.352
10.081,10.794,5.811,5.401,5.09,7.432,11.314,16.291
5.79,10.389,10.073,9.754,10.182,11.46,11.14,0.123
10.057,3.975,6.072,7.354,7.821,7.444,3.418,12.797
11.465,10.272,9.872,7.781,6.791,7.094,9.796,7.085
3.94,7.861,9.013,9.988,7.957,7.494,5.109,5.639
8.803,7.427,9.124,8.34,7.228,7.691,9.024,7.49
6.784,11.306,6.023,6.527,10.277,9.428,9.164,9.036
10.048,7.977,8.258,10.427,5.633,8.503,10.897,6.142
8.854,5.467,8.686,7.518,9.068,8.574,11.279,6.991
12.043,10.866,10.852,6.089,7.79,7.595,4.999,10.064
2.988,7.654,5.781,9.853,9.172,8.351,11.259,11.886
9.037,7.001,7.318,7.094,11.032,7.583,3.832,22.611
6.761,8.382,8.836,11.587,6.324,8.58,10.151,0.074
10.217,10.677,9.171,7.476,6.871,10.285,5.418,0.033
10.204,6.023,12.168,6.778,8.03,5.562,8.79,6.296
7.807,12.593,6.038,12.565,10.249,9.978,8.11,13.261
7.924,2.178,4.924,7.336,7.872,9.234,10.491,3.594
6.234,13.958,10.354,10.317,10.134,10.258,6.791,8.685
9.996,6.428,8.121,5.844,5.857,4.608,7.004,15.968
8.815,7.963,8.974,4.942,9.135,9.121,13.684,1.441
8.332,9.178,9.565,9.039,7.082,10.77,2.563,9.599
7.686,7.209,7.76,11.188,6.978,5.157,8.447,11.533
14.957,8.052,9.41,5,10.95,8.978,9.388,26.008
0.132,8.538,6.142,8.341,9.013,8.166,8.135,0.09
8.985,10.065,7.957,8.663,7.319,6.606,8.692,0.049
7.601,6.881,10.107,12.07,8.716,13.3,8.16,9.232
9.087,9.23,7.42,6.041,6.98,6.017,10.094,0.084
7.976,5.428,7.081,7.141,9.209,8.966,12.931,10.624
9.174,9.26,7.799,8.918,8.165,5.655,4.648,6.389
6.287,7.315,11.515,8.007,7.64,8.213,5.432,9.532
10.476,7.724,7.886,8.061,9.542,9.321,11.243,10.186
10.434,12.965,5.196,8.142,6.859,9.652,7.405,5.639
5.067,3.947,9.158,10.243,9.578,7.642,5.69,10.009
9.342,11.39,9.061,8.623,11.156,7.838,10.054,6.222
9.741,3.896,9.031,6.467,6.413,7.429,8.822,12.113
6.159,10.603,10.344,10.427,7.498,8.645,7.008,5.958
9.206,10.497,6.331,7.31,10.815,8.808,8.473,9.265
8.241,4.928,6.215,4.937,4.895,8.605,14.28,6.806
7.703,7.841,10.102,13.063,10.329,11.232,2.826,9.081
8.944,11.346,10.271,6.378,11.314,7.622,8.635,7.365
9.823,6.673,6.43,7.108,4.321,5.531,6.204,13.125
4.958,8.086,8.811,9.743,10.894,13.504,10.797,6.987
14.433,10.129,7.43,8.094,5.031,5.274,5.268,7.004
3.507,7.079,7.864,11.102,9.038,5.946,9.419,5.696
7.069,8.016,8.094,7.022,10.14,8.741,11.409,14.311
10.215,7.207,12.716,6.091,5.692,12.903,12.028,4.725
8.056,11.253,5.006,10.248,9.426,6.393,3.407,6.296
7.614,7.666,7.413,5.783,7.905,6.271,8.709,9.77
9.559,9.713,10.72,8.988,6.4,7.017,9.284,8.834
8.744,5.282,6.98,13.743,10.554,14.871,6.187,6.027
5.917,11.314,10.176,2.707,5.962,10.849,7.652,9.942
9.159,5.035,7.533,9.348,11.084,0.983,9.288,5.453
7.965,12.362,5.86,9.313,8.207,16.397,7.998,10.639
7.047,7.292,9.272,20.397,5.944,0.06,7.711,10.347
9.334,6.082,9.062,0.1,10.217,7.671,10.416,5.99
9.083,8.652,8.207,5.986,8.656,9.026,9.234,10.16
8.792,7.795,7.977,5.213,7.143,9.71,6.636,6.897
11.268,8.988,7.883,10.642,9.229,7.295,6.898,7.52
4.727,10.511,8.029,5.466,8.128,9.038,10.012,15.879
8.962,6.879,7.437,8.979,11.587,7.292,6.62,0.096
9.228,7.57,11.47,14.734,10.61,9.13,9.473,9.989
7.026,6.974,8.185,6.401,0.127,8.002,8.933,8.993
7.348,7.975,4.855,2.761,12.365,7.113,9.432,9.969
8.243,8.298,9.98,11.247,10.208,11.257,6.209,5.552
11.01,11.573,8.341,9.574,4.682,5.771,10.912,10.949
7.053,4.151,7.514,7.769,6.998,7.995,5.448,4.92
12.731,11.262,7.6,9.253,13.44,9.901,11.424,8.088
3.535,6.96,10.091,3.936,4.931,8.232,5.582,8.088
7.062,9.647,7.093,7.766,10.49,6.817,7.814,11.184
10.122,11.257,8.789,9.846,5.709,8.161,12.179,9.792
6.741,5.471,7.97,7.259,10.063,12.888,5.474,6.842
8.051,6.831,9.209,10.768,6.049,3.895,7.576,8.349
9.827,7.735,10.506,6.259,11.31,8.139,9.053,9.461
7.549,9.743,5.904,9.613,16.601,7.868,8.819,5.28
7.215,9.127,10.327,7.333,0.125,9.263,6.562,10.543
14.199,9.415,4.893,9.908,8.916,10.566,8.595,5.12
7.373,5.601,10.397,9.433,8.334,7.924,7.207,10.176
5.372,8.249,9.129,7.29,12.145,7.582,8.724,6.834
7.234,9.695,9.227,6.198,0.066,9.017,10.594,9.832
8.968,9.546,4.132,8.832,9.286,8.013,9.068,21.054
8.06,6.869,10.452,9.127,8.174,5.829,8.558,0.092
9.913,6.88,7.608,7.986,11.154,11.142,5.561,5.509
6.984,6.619,7.434,11.234,6.813,5.174,8.623,6.8
8.967,9.407,9.937,6.086,6.038,12.689,13.257,7.086
9.928,14.884,7.052,7.605,12.244,6.06,1.661,8.849
6.411,4.487,8.75,7.626,6.617,8.754,12.408,12.486
9.806,5.956,10.934,9.226,7.951,6.229,9.353,5.429
6.714,8.064,5.95,9.91,7.607,8.564,5.484,7.239
7.435,11.317,8.636,9.312,9.738,8.53,6.873,10.189
10.558,5.845,13.037,6.892,7.526,9.548,9.1,8.649
7.272,10.271,4.507,7.021,8.603,7.349,6.64,6.058
7.886,5.564,7.552,8.36,9.815,6.032,11.964,9.702
7.927,8.073,10.762,7.355,6.501,10.669,6.067,12.898
9.544,9.247,4.157,10.041,15.546,7.34,7.431,5.914
9.306,8.388,12.938,10.378,0.128,9.069,8.802,18.566
12.159,8.987,6.375,4.825,8.709,9.009,15.529,0.083
0.135,9.628,4.926,11.769,9.761,7.573,7.241,5.421
9.242,6.355,11.964,5.003,9.111,8.521,1.526,3.99
8.664,7.368,9.86,8.854,5.006,8.012,13.403,11.101
9.164,10.738,5.824,11.772,9.254,10.402,9.698,5.824
11.003,7.607,9.414,8.189,7.131,6.712,3.037,10.245
5.063,8.473,6.926,4.486,7.9,6.497,8.248,7.782
8.528,8.231,6.937,9.104,11.262,11.474,9.032,7.111
7.411,6.977,9.131,7.382,6.921,7.987,7.955,8.56
13.073,11.041,8.034,10.484,8.037,5.964,9.917,11.571
6.066,6.048,7.078,5.582,9.201,10.078,6.087,14.922
6.941,10.117,11.134,10.626,9.054,10.638,8.918,0.073
7.214,6.037,10.996,7.456,5.675,9.831,6.948,9.286
10.064,8.065,7.09,8.422,10.046,3.985,10.889,6.781
13.076,9.685,5.926,9.002,9.213,8.72,7.322,10.875
3.007,9.652,9.067,10.205,12.819,10.445,7.109,5.053
7.214,6.035,6.547,4.954,1.892,8.999,8.072,8.215
10.049,8.224,11.188,7.05,9.069,5.6,9.083,9.191
7.154,10.183,8.269,9.159,7.154,8.104,9.14,9.855
10.825,11.03,6.223,6.879,12.126,7.833,7.991,8.012
5.958,5.279,8.859,14.936,5.541,8.829,8.974,8.976
8.122,8.815,6.831,6.102,8.048,8.487,12.187,6.169
7.037,7.952,8.984,7.662,9.792,12.302,14.944,8.67
11.298,8.989,10.485,6.37,9.123,4.365,0.136,9.542
13.402,5.293,6.173,10.547,6.071,6.955,5.076,6.267
1.59,10.914,8.674,12.561,11.074,7.444,10.17,10.588
7.75,6.943,8.035,1.823,7.481,12.372,5.191,6.336
9.233,7.177,7.364,10.409,6.752,8.032,10.114,8.348
6.762,13.386,10.791,5.509,12.758,8.525,9.089,8.667
11.12,4.79,7.521,11.404,5.304,9.067,11.528,8.441
10.396,8.156,9.528,13.019,7.555,4.669,3.239,8.02
5.263,7.105,8.232,1.583,10.868,7.818,10.868,8.776
5.988,13.009,10.179,10.306,4.183,9.082,11.113,8.059
9.643,4.514,6.785,6.6,8.207,10.131,3.307,10.947
8.67,7.385,7.393,6.981,9.769,9.531,8.745,5.338
