agent_ms_1,agent_ms_2,agent_ms_3,agent_ms_4,agent_ms_5,agent_ms_6,agent_ms_7,agent_ms_8
26.782,31.919,35.391,32.121,24.946,28.78,25.096,37.681
29.949,30.268,25.628,30.905,28.518,29.782,35.004,22.379
31.639,28.365,30.262,27.042,30.93,30.168,26.765,32.139
28.591,30.193,31.17,29.345,28.074,29.723,30.009,26.828
31.283,34.115,39.086,31.471,34.015,27.992,28.967,33.303
29.237,26.996,19.427,33.195,32.061,32.63,32.386,27.418
31.378,34.985,33.724,32.669,25.945,28.904,31.549,29.783
27.505,26.97,27.71,25.201,30.779,29.857,35.057,29.384
30.182,26.368,34.42,30.379,32.588,28.76,23.42,29.315
35.001,35.996,29.805,28.944,31.037,33.336,28.783,30.606
28.452,29.938,24.732,28.078,25.766,31.505,28.766,31.804
28.581,24.21,34.135,32.316,30.804,24.939,31.41,29.871
29.676,30.287,31.926,28.865,27.53,33.179,32.153,30.604
28.141,31.442,31.745,29.628,30.525,26.044,31.666,31.623
32.943,36.609,22.066,30.704,29.811,34.372,26.593,30.846
28.566,28.3,33.436,32.961,30.775,25.145,30.818,23.972
31.321,24.614,25.085,26.344,29.21,31.414,27.883,34.198
30.049,29.43,34.276,33.169,42.313,33.986,28.924,38.053
30.1,29.045,28.596,25.999,19.953,31.769,34.312,18.454
29.365,30.317,29.267,30.54,25.745,23.747,27.3,34.047
29.741,32.494,28.513,31.514,35.559,29.88,32.869,25.948
30.275,29.855,31.04,28.582,30.956,33.614,26.971,33.654
30.302,30.005,30.702,31.214,25.436,30.466,28.846,36.652
28.423,29.24,29.404,35.489,30.434,26.736,28.07,35.91
30.42,29.859,30.165,23.095,31.256,30.827,35.413,13.844
30.537,28.63,30.165,32.392,29.024,48.712,29.765,30.367
31.623,32.631,28.164,29.345,30.498,16.454,33.782,27.847
27.757,27.555,33.049,29.347,28.569,25.413,22.364,31.134
28.026,29.796,30.013,29.552,29.415,30.108,35.515,33.253
32.528,35.961,28.361,31.949,29.382,28.28,24.666,29.377
28.388,28.068,27.947,28.847,33.076,32.036,29.544,26.419
34.491,27.856,32.203,31.585,28.138,30.029,31.211,36.404
25.928,26.68,29.823,26.867,42.655,34.127,32.309,28.214
30.601,31.615,28.573,32.096,16.605,23.534,27.483,30.184
30.245,29.818,30.101,30.565,29.84,32.178,32.535,26.276
27.935,31.78,34.782,29.807,32.56,27.366,27.979,31.421
32.167,31.578,25.287,29.665,30.217,32.604,30.16,30.124
28.679,27.974,30.119,29.972,32.405,35.024,27.886,29.648
30.268,28.697,30.044,30.492,34.511,24.231,32.286,32.271
31.164,33.441,32.511,30.824,25.503,30.838,30.969,37.27
28.135,26.11,32.946,30.403,29.965,32.446,31.244,18.803
30.84,29.238,29.917,36.885,25.936,32.68,26.572,31.721
31.514,31.297,28.16,21.662,31.829,22.575,32.047,28.659
26.57,31.35,26.46,28.49,28.675,30.798,28.27,28.045
30.657,28.934,35.709,29.196,29.08,30.683,31.018,41.255
30.5,30.234,24.9,32.83,38.303,31.742,28.412,21.765
29.44,30.294,30.18,27.461,26.357,28.37,32.415,29.392
34.788,29.399,29.412,32.789,27.319,33.418,28.632,30.159
26.744,29.57,32.1,26.544,30.547,25.401,27.501,30.903
30.22,31.37,34.97,32.593,29.809,31.587,30.674,28.045
29.132,29.576,25.208,32.185,32.108,30.242,31.264,35.675
31.908,30.463,27.555,26.657,25.553,26.999,32.887,26.09
27.296,28.943,31.097,30.257,31.566,31.569,29.82,28.146
32.27,32.676,28.596,32.085,29.304,31.183,27.183,37.286
28.577,25.547,30.586,27.186,27.95,30.518,31.504,25.405
29.142,30.128,30.597,30.568,32.034,34.706,30.705,28.666
31.889,31.655,28.368,30.426,32.205,21.438,32.264,30.91
27.759,28.301,30.854,31.148,28.407,33.199,28.926,35.822
30.621,32.367,31.08,31.313,27.482,27.205,27.859,25.945
28.831,27.939,29.093,27.205,36.465,33.209,30.531,24.935
32.264,34.164,29.651,30.115,27.151,31.89,31.472,34.606
30.742,26.336,29.982,31.365,32.267,27.611,29.982,25.888
28.171,30.041,33.699,29.586,26.535,37.292,26.155,33.08
28.916,29.072,37.108,27.887,27.552,26.278,35.863,28.274
31.135,35.088,20.154,31.179,29.946,25.994,34.346,33.109
31.24,27.465,28.772,28.949,39.908,32.109,30.295,42.24
29.85,33.315,31.3,29.661,30.561,27.062,23.888,22.51
30.246,27.753,29.857,30.127,22.93,29.726,27.947,23.893
30.327,30.652,27.775,32.272,30.251,35.846,26.701,29.778
27.194,30.802,30.242,27.43,28.415,27.678,33.102,29.46
31.894,24.983,31.389,34.036,30.479,28.185,30.496,26.012
31.024,30.281,35.686,28.472,31.632,30.093,32.617,36.338
29.919,33.11,25.958,29.324,27.769,33.359,27.972,28.283
29.946,29.505,30.279,30.221,28.446,26.176,30.26,43.836
27.623,28.479,26.867,30.262,32.366,30.979,34.305,26.614
33.722,31.159,31.383,26.958,26.721,35.637,29.104,18.612
27.641,30.057,30.077,32.23,30.288,26.605,22.321,35.241
30.286,30.526,28.254,31.923,32.224,23.584,31.835,24.743
27.514,29.023,30.187,26.178,27.912,34.798,36.726,33.416
30.713,30.416,31.754,33.777,29.279,29.191,24.267,39.477
32.635,34.139,28.819,28.088,41.432,31.249,29.988,18.204
27.229,25.449,29.073,28.212,20.862,28.158,29.264,27.838
30.042,30.101,30.249,34.999,28.524,31.251,30.747,28.205
29.628,29.141,31.261,25.317,35.082,31.832,31.528,31.915
31.348,28.248,28.142,31.292,29.992,27.957,27.668,30.952
32.247,31.112,31.119,32.127,25.114,34.063,28.447,31.025
25.986,31.949,35.569,26.197,37.046,24.748,32.558,28.529
33.011,29.423,29.849,34.037,26.844,30.197,26.941,29.112
28.583,27.251,24.037,28.925,26.418,30.533,30.98,28.112
28.74,33.273,35.397,30.15,32.101,25.668,28.214,34.714
30.02,26.59,27.752,26.779,29.294,36.463,31.941,31.535
35.058,32.425,28.185,30.798,30.004,27.703,30.207,28.876
29.93,28.108,28.572,28.833,30.969,30.063,34.89,26.52
25.118,31.732,30.341,34.373,30.618,30.731,29.003,45.24
29.835,29.866,30.107,26.954,31.987,29.95,29.426,18.258
33.644,30.312,31.81,31.036,24.954,28.3,25.556,26.476
26.795,30.985,27.845,29.605,31.594,28.484,36.982,30.154
33.775,28.771,31.361,28.304,28.064,31.533,31.816,42.082
25.495,27.58,28.193,29.277,38.452,28.127,20.877,26.529
30.865,32.647,32.149,32.797,22.46,32.436,38.237,22.711
29.638,30.082,30.064,27.098,33.78,34.756,29.707,28.456
29.879,29.017,27.638,33.427,32.14,24.848,25.77,32.793
36.852,31.302,29.827,28.71,23.826,31.16,30.792,30.523
22.554,27.072,36.343,30.336,29.978,28.614,28.476,29.115
30.046,33.484,24.921,29.714,30.533,28.627,26.59,29.394
29.961,26.752,30.096,28.7,35.369,34.449,33.844,43.094
29.885,29.766,28.573,31.408,26.047,31.897,30.978,19.176
29.857,29.982,33.895,29.669,27.344,35.431,27.204,26.125
31.277,30.973,27.659,31.784,30.423,19.446,30.04,29.398
33.441,31.134,28.933,30.295,28.658,31.964,28.945,27.686
28.622,27.913,29.727,26.881,29.309,32.548,30.707,33.075
27.334,30.863,30.418,34.521,34.775,27.185,28.034,27.061
32.025,28.998,30.786,36.156,32.317,24.956,30.727,34.065
27.93,34.612,30.283,21.961,23.745,33.174,32.707,26.138
29.462,26.333,29.258,30.342,30.089,27.495,31.236,31.994
31.5,31.736,31.491,31.685,31.855,30.883,33.444,32.174
31.999,28.977,28.854,28.509,34.7,30.77,25.889,27.567
32.144,32.325,30.707,31.33,29.811,32.419,26.404,29.258
26.013,32.173,28.348,27.887,27.858,30.745,29.417,34.691
28.022,23.768,30.505,27.991,28.982,31.355,34.022,32.864
31.363,31.46,30.975,30.568,33.729,25.389,27.901,22.529
28.482,30.178,36.149,29.2,26.738,43.784,31.329,29.687
29.907,30.291,23.075,30.143,31.997,16.877,29.009,34.181
29.966,28.221,28.293,28.289,24.717,30.185,30.676,26.892
32.755,35.623,31.649,30.716,32.56,29.971,26.646,39.983
31.524,26.613,30.815,35.175,28.48,33.282,32.494,25.246
27.824,28.419,30.661,27.272,28.911,34.372,28.647,29.871
28.447,31.143,29.427,26.996,29.55,24.402,31.88,37.931
28.976,30.193,29.071,34.511,31.569,32.414,32.462,22.411
32.064,36.511,29.304,27.93,36.093,29.699,26.832,24.368
29.229,23.024,34.745,30.154,30.604,26.784,28.383,35.633
31.558,27.821,27.997,27.546,23.912,29.362,34.211,24.398
30.418,32.103,29.978,31.392,29.164,28.217,31.257,36.956
29.755,29.669,28.445,30.818,28.23,36.352,26.155,28.798
30.251,30.36,35.048,31.602,30.461,25.398,34.613,28.578
27.04,29.002,25.167,28.263,34.719,36.004,27.516,33.29
31.558,28.896,32.994,29.894,25.511,24.062,30.585,26.27
28.549,30.52,29.584,28.182,32.227,29.563,28.302,29.252
30.604,30.815,28.028,31.613,30.149,28.783,30.945,26.154
29.833,28.924,35.354,30.316,27.035,33.242,29.386,36.422
32.935,32.273,23.197,30.663,31.237,28.5,32.701,30.563
30.292,28.867,30.866,30.342,35.698,29.548,31.995,32.82
28.885,29.601,30.03,28.934,28.473,30.88,25.801,27.689
27.613,29.196,28.948,29.606,26.067,28.692,32.255,23.672
29.256,32.274,36.05,28.605,36.175,35.09,33.466,40.628
30.533,30.437,26.372,33.535,25.767,25.139,26.056,25.384
33.903,27.177,26.922,36.291,28.736,31.929,26.916,22.283
28.288,30.243,38.029,24.305,29.801,31.098,31.795,33.417
29.197,33.854,26.757,28.437,29.786,34.822,27.531,28.613
30.594,31.885,28.53,30.986,28.906,22.36,29.286,32.186
28.02,27.587,28.513,28.236,30.658,30.144,29.637,25.451
33.532,31.795,30.359,29.996,32.168,28.315,33.471,32.777
26.707,27.967,32.009,30.693,29.318,29.838,26.204,27.462
29.848,29.635,29.274,28.449,28.549,31.006,29.412,31.797
31.094,30.853,27.754,30.981,30.838,30.337,33.359,30.308
31.297,31.893,30.469,33.137,36.295,28.307,27.709,31.887
30.354,29.276,29.861,25.108,22.946,33.261,30.776,25.844
27.93,26.284,30.302,31.396,30.377,32.635,30.234,32.85
30.947,29.436,30.233,29.313,27.715,32.893,31.062,30.118
28.585,32.068,27.985,30.569,30.292,21.352,30.586,45.106
30.22,28.597,29.809,30.128,32.209,31.693,33.366,23.301
32.087,33.909,34.217,31.439,32.785,32.66,26.089,30.91
26.782,34.215,26.652,29.652,27.891,28.724,31.27,18.642
31.268,22.343,29.084,30.29,26.169,26.632,27.954,31.982
31.212,29.562,31.251,31.463,30.46,36.525,30.086,34.781
29.128,28.468,29.434,26.975,34.972,32.639,40.535,34.329
30.442,29.974,34.03,30.187,30.62,26.449,19.815,19.815
30.032,35.199,29.19,31.33,36.286,24.563,27.946,32.932
27.17,26.957,30.199,28.722,21.555,33.797,34.227,28.785
30.529,33.496,28.066,31.297,30.928,27.051,26.907,27.312
32.452,24.117,28.935,32.883,27.988,29.95,30.958,43.008
30.734,31.668,30.011,31.165,31.67,30.267,30.34,23.09
29.301,31.117,31.185,23.22,29.86,30.123,34.071,27.295
27.24,29.127,29.249,38.947,29.424,30.226,31.363,28.06
30.238,27.457,28.35,25.431,29.895,29.836,27.318,30.067
31.415,31.392,35.309,28.232,27.853,28.488,28.813,32.036
31.052,31.156,24.299,26.407,33.192,30.921,27.683,27.273
27.031,29.091,30.378,36.182,27.139,28.027,29.087,31.677
32.929,30.662,29.469,28.293,30.753,30.572,32.201,31.96
28.763,29.408,32.225,29.601,31.126,34.571,28.478,32.292
30.692,30.416,27.877,29.133,34.017,32.938,29.464,22.592
29.416,30.532,29.833,29.153,23.797,24.182,31.326,31.907
29.218,29.357,29.595,29.868,30.487,31.602,32.817,30.804
30.68,35.893,34.012,28.423,31.248,34.574,26.558,26.28
29.236,25.072,26.471,31.202,32.812,25.809,27.482,31.096
29.348,32.463,32.065,29.789,26.975,29.019,30.905,35.04
32.312,26.261,30.242,28.586,29.621,40.603,31.25,26.51
28.654,30.493,29.52,37.951,28.832,21.043,29.4,32.759
30.823,29.919,29.921,25.94,29.313,27.252,32.876,32.555
30.37,31.638,29.717,28.378,31.395,33.407,28.088,23.673
28.192,27.255,28.046,33.622,29.181,24.662,31.265,33.214
33.788,31.233,32.784,28.042,32.785,39.988,30.261,28.041
25.792,32.391,27.695,31.92,33.971,24.97,26.2,29.951
32.632,29.403,32.456,29.995,23.214,36.671,30.868,37.892
28.313,30.953,30.721,27.851,35.111,21.826,30.475,23.209
29.812,25.832,26.508,27.482,25.424,33.019,31.973,30.471
29.663,30.627,30.002,32.158,31.188,29.656,31.149,44.148
32.242,30.452,33.13,30.194,34.773,27.001,30.507,26.769
26.842,32.446,31.021,31.703,25.949,32.086,33.902,16.858
32.358,29.751,27.727,24.614,31.72,27.082,29.439,30.04
32.961,29.026,29.21,32.572,29.262,30.033,22.2,34.418
25.531,28.621,32.109,32.002,29.976,31.035,33.459,25.949
30.668,29.091,28.295,26.464,26.757,30.734,30.249,32.92
28.851,29.671,30.243,31.292,31.878,28.881,27.031,32.637
33.182,30.993,28.294,30.026,28.503,28.638,27.075,27.717
32.122,33.125,29.318,28.15,43.735,33.108,32.646,27.627
26.97,27.103,40.709,29.653,16.396,27.275,31.124,29.615
27.026,30.938,22.94,31.014,35.059,32.984,29.505,30.392
30.867,28.628,28.629,30.27,23.278,27.185,27.868,28.641
29.832,28.49,29.993,31.579,29.806,36.02,33.327,29.908
32.644,30.949,34.222,28.633,32.186,30.44,28.84,47.514
26.738,29.216,25.519,31.718,29.862,22.139,31.216,19.266
29.764,31.38,28.626,29.773,30.385,32.427,28.466,20.645
32.856,28.207,32.434,27.886,28.537,26.147,31.325,31.78
28.628,30.317,28.946,28.821,30.342,32.203,37.037,28.959
29.802,31.573,31.354,38.227,29.975,31.511,28.608,31.592
34.304,32.381,29.42,21.315,32.076,28.113,25.006,37.53
27.301,27.193,31.088,33.727,29.126,29.052,29.645,22.028
30.341,30.33,27.024,28.318,28.491,38.654,28.048,29.356
28.486,30.032,29.301,28.422,31.733,26.642,27.686,42.169
29.218,30.277,33.665,32.737,28.57,27.073,31.32,18.873
29.362,30.204,27.102,27.047,35.609,30.972,36.318,36.619
29.835,28.39,30.887,30.41,25.256,30.144,26.879,35.798
30.37,31.248,28.409,30.718,30.87,35.371,28.412,20.2
32.346,29.696,35.61,30.74,28.487,23.334,32.22,28.562
30.003,28.795,27.092,29.498,31.142,27.592,29.754,30.813
29.041,36.2,29.382,29.352,30.124,29.958,27.232,28.758
30.003,24.107,32.004,30.516,30.175,31.93,29.829,30.401
28.922,33.594,31.132,30.842,27.723,44.048,34.023,34.227
29.578,29.125,31.563,29.368,30.421,13.488,27.846,29.258
30.248,31.338,27.482,32.004,33.128,34.352,33.497,30.492
30.068,25.446,27.848,30.238,29.692,30.367,27.943,25.428
36.037,33.982,29.492,26.636,27.512,30.642,25.952,31.074
25.804,26.066,32.155,31.909,28.259,27.687,38.456,32.749
26.702,30.596,27.403,30.999,30.137,33.954,24.818,29.799
31.042,30.974,30.72,28.331,29.695,22.15,26.113,25.725
31.821,31.061,28.528,33.033,33.424,35.232,32.816,31.28
30.52,33.843,31.322,26.278,30.755,26.229,30.56,33.664
27.531,26.74,29.784,31.397,26.896,31.558,30.826,28.249
31.114,27.687,30.294,32.343,28.486,27.246,28.862,26.823
30.135,30.64,27.487,25.985,30.259,42.001,28.444,30.647
32.613,28.5,29.841,31.41,33.856,30.02,32.059,33.044
25.906,32.767,31.73,27.304,28.804,20.544,28.954,24.885
29.448,29.655,37.127,30.503,27.389,32.803,32.707,31.85
30.809,28.625,25.159,30.933,41.791,27.36,26.964,35.137
31.158,29.402,29.146,29.522,22.576,30.993,27.034,30.682
28.928,30.862,28.675,30.814,29.249,27.906,31.508,23.172
31.215,30.33,35.967,30.009,31.593,36.359,29.784,33.057
28.806,32.115,24.64,29.446,26.774,24.949,28.515,28.678
31.766,28.708,30.273,31.155,31.224,29.576,34.666,30.207
30.914,27.69,37.511,30.089,27.102,32.007,29.775,30.463
29.472,29.931,29.751,30.571,31.907,26.139,27.338,29.235
29.419,31.589,23.049,29.93,28.357,31.247,29.854,29.787
27.77,38.318,29.221,26.872,33.495,29.126,27.641,33.927
33.636,26.588,28.001,33.582,28.094,32.382,34.146,26.08
29.322,24.237,32.857,30.178,28.792,27.19,32.347,34.024
29.112,28.282,28.537,27.93,28.951,30.916,25.948,29.266
28.595,30.607,31.049,29.59,36.847,36.06,31.381,27.756
29.226,33.295,29.382,33.48,25.687,22.882,27.11,27.613
33.057,30.853,29.952,26.038,30.671,30.982,34.16,36.408
27.573,26.11,31.066,32.754,29.986,31.258,28.221,36.843
31.691,31.148,29.271,30.605,31.079,33.644,33.957,15.859
27.166,27.263,29.505,26.27,26.872,24.378,35.705,32.062
31.393,32.327,29.509,31.728,30.607,36.883,25.844,26.761
29.591,27.573,30.094,30.227,29.914,24.573,26.085,32.996
29.617,31.254,31.674,28.691,29.147,32.103,33.862,30.15
31.615,29.673,29.205,31.885,29.305,29.516,24.527,35.868
30.614,31.764,29.348,27.448,31.656,29.119,32.598,25.798
26.798,28.434,28.355,32.311,29.683,29.28,28.75,41.223
30.975,33.194,31.807,27.352,29.041,30.366,29.905,18.56
35.709,32.197,36.076,32.222,30.858,27.287,30.045,27.277
24.732,25.653,26.782,32.892,32.284,30.391,29.967,29.588
31.256,31.502,27.581,29.091,36.587,33.467,29.648,34.52
28.74,28.698,29.732,33.752,23.193,29.316,29.041,27.529
28.812,31.967,29.612,26.882,26.417,31.063,29.411,30.359
31.548,30.448,29.735,26.252,38.037,30.099,30.878,28.203
31.259,27.131,28.065,31.198,29.516,26.45,30.412,30.214
27.418,30.782,31.849,34.036,26.456,30.797,32.113,41.93
34.89,30.188,37.33,25.596,27.83,32.094,27.929,22.95
27.612,28.56,23.81,30.417,31.726,29.736,37.775,26.655
29.286,30.088,28.499,30.132,31.011,30.813,26.844,40.487
31.669,33.15,31.231,28.748,28.176,34.48,24.727,28.196
26.345,26.961,27.518,31.892,27.276,24.778,29.323,19.971
29.723,28.933,31.344,31.39,35.341,26.135,36.381,30.675
30.295,32.879,28.838,27.857,26.063,30.321,26.218,32.218
33.262,30.166,30.641,31.243,30.554,37.215,28.704,38.461
31.053,29.061,30.837,27.406,30.077,33.208,27.874,20.202
27.095,28.239,34.668,30.919,28.474,23.315,28.838,31.055
28.352,29.72,25.544,28.207,31.065,26.614,33.052,26.884
30.452,30.683,28.546,32.309,30.789,38.755,30.375,33.083
31.561,34.502,29.959,30.095,27.321,25.53,28.01,32.117
32.135,29.721,29.28,29.214,31.023,29.909,30.979,27.296
28.745,25.781,37.646,30.237,31.422,28.044,29.847,29.294
27.215,31.291,24.957,30.086,31.471,29.053,27.293,33.573
30.751,28.129,28.796,28.063,29.069,32.315,29.952,27.199
31.7,29.714,31.902,32.246,32.913,31.616,32.489,27.806
29.582,30.683,30.521,28.007,27.028,26.31,34.845,30.631
27.759,39,29.055,29.614,32.84,28.343,30.473,30.37
30.001,23.484,27.836,32.454,28.739,45.544,26.613,28.773
31.151,29.756,30.352,31.149,26.565,26.808,32.383,31.111
34.12,29.665,29.111,28.817,30.984,23.064,26.577,27.493
24.626,29.266,32.115,29.108,31.127,27.944,29.024,33.482
33.139,33.294,31.596,28.371,27.841,29.173,31.747,26.987
31.101,30.231,26.809,31.443,33.246,29.203,27.892,30.89
26.859,26.742,30.996,32.961,29.282,28.622,33.33,31.603
29.029,31.061,30.169,26.982,35.688,29.457,27.31,30.408
32.201,28.415,29.632,34.821,22.235,34.003,33.224,26.768
28.036,28.852,31.311,24.716,29.991,27.525,30.608,33.999
30.965,33.943,28.883,28.337,28.636,31.603,24.281,29.339
29.312,26.583,30.313,31.744,29.709,29.874,31.146,28.24
30.041,28.844,30.815,29.384,32.249,30.281,31.426,32.703
29.149,29.293,27.209,30.881,29.093,29.13,32.921,35.621
30.786,32.341,31.247,30.955,30.879,40.652,27.781,31.635
30.784,32.039,30.178,27.09,31.989,19.629,33.042,23.513
28.601,27.484,31.072,31.302,29.756,33.988,32.659,24.686
33.762,29.291,35.174,31.615,38.779,24.139,27.549,37.703
29.231,29.417,23.85,30.921,20.21,37.716,26.364,23.559
29.589,31.134,30.743,33.856,29.213,23.517,28.641,36.267
29.132,29.348,33.337,25.447,30.466,30.631,30.105,35.567
27.694,34.356,29.291,27.184,28.157,29.666,32.332,20.918
29.819,26.898,27.267,32.345,32.989,32.187,27.534,25.153
32.22,27.094,29.975,31.291,28.137,28.183,27.713,36.988
28.529,32.165,30.291,27.129,31.474,31.907,36.131,26.302
31.301,29.29,37.1,29.134,27.921,29.306,26.565,27.747
30.375,33.062,22.327,33.415,32.051,28.349,27.815,33.011
33.763,29.67,30.329,28.636,28.151,30.657,35.643,32.8
26.088,26.013,30.27,28.832,32.094,32.389,28.471,25.703
31.037,30.175,26.949,30.536,30.877,28.848,28.699,28.925
28.122,31.97,32.28,33.993,31.436,27.123,28.374,40.966
30.508,29.29,29.269,27.141,25.794,29.449,32.593,26.626
33.144,33.743,30.622,29.977,39.821,32.095,28.33,24.213
28.226,25.251,27.972,28.044,19.565,31.249,34.823,26.987
28.599,31.179,33.332,30.151,28.26,32.178,32.179,37.266
28.391,31.501,29.39,29.928,33.145,37.822,25.686,24.575
32.06,27.751,27.873,30.459,29.855,17.547,26.45,39.819
32.105,34.791,32.078,29.56,31.957,32.073,30.099,22.905
25.619,26.85,32.59,37.356,29.171,26.375,33.253,36.934
30.206,28.542,28.615,23.962,27.765,32.344,30.627,23.476
29.6,31.046,30.198,29.923,31.298,28.205,26.671,26.039
31.843,30.233,27.57,34.338,27.091,31.396,32.726,35.72
29.306,29.37,29.396,26.434,30.152,27.184,26.124,30.352
33.351,30.285,32.568,31.735,32.041,35.455,33.576,24.391
26.824,28.458,28.871,30.319,29.012,25.637,31.895,35.249
28.836,32.623,28.866,27.578,39.666,31.148,26.495,29.444
30.541,30.588,29.091,32.45,21.584,29.916,30.02,27.135
31.329,28.117,29.478,26.652,28.776,34.034,31.36,33.265
27.783,28.816,32.328,30.926,34.62,27.915,33.852,28.799
35.175,29.502,27.886,29.307,27.692,28.558,26.885,23.938
24.344,29.573,31.748,28.618,27.43,32.567,24.681,30.6
29.656,31.216,29.07,31.66,29.894,28.691,33.462,40.214
31.154,31.275,31.507,30.464,32.403,26.123,29.617,21.864
31.642,31.288,28.502,28.725,26.955,35.679,29.716,29.091
32.38,28.209,30.48,31.645,31.241,26.657,29.776,35.769
24.373,28.631,32.193,27.733,32.1,32.577,29.598,25.468
31.992,30.431,32.555,31.569,30.085,29.693,30.096,27.484
32.856,29.183,27.905,31.559,35.964,28.371,30.813,32.692
27.379,30.818,26.378,26.667,24.022,29.791,28.748,30.991
32.253,32.948,31.265,31.691,30.063,27.518,29.56,27.153
25.824,28.321,28.339,29.373,28.895,32.139,29.411,30.59
29.914,30.01,32.311,29.028,27.102,33.931,31.996,39.514
30.006,30.557,29.868,30.909,30.125,27.289,28.008,30.206
29.553,27.196,29.632,29.237,30.75,31.543,39.563,21.054
31.996,33.971,27.56,29.159,31.273,24.834,26.656,32.78
31.308,28.027,37.162,30.929,30.527,33.698,24.451,30.351
26.596,32.231,34.122,29.428,27.373,29.706,32.151,26.106
33.008,26.678,19.663,32.779,32.206,28.189,29.647,43.118
29.721,31.837,29.719,32.362,29.666,31.442,28.835,30.705
27.466,28.106,31.228,26.919,30.158,27.268,34.212,21.98
30.419,28.77,32.973,29.094,32.518,38.372,27.152,29.727
30.787,32.522,28.787,33.207,25.625,29.068,29.845,26.783
32.313,29.27,31.448,25.319,28.864,23.805,38.007,29.205
29.594,29.596,25.895,34.003,33.33,31.462,25.639,36.755
28.949,32.756,30.801,29.662,35.479,28.575,25.987,44.845
27.761,30.845,31.691,29.099,21.085,30.507,27.276,12.288
30.151,31.913,30.318,27.927,32.77,29.423,33.083,23.991
30.894,25.163,29.324,34.102,31.024,36.03,27.016,34.936
31.268,28.141,26.989,29.953,28.971,24.228,30.356,28.97
32.775,29.885,36.16,25.986,32.213,30.842,29.527,31.729
27.736,32.887,25.083,29.091,29.085,29.334,35.481,23.87
28.623,27.191,30.585,30.962,33.861,28.82,39.927,39.326
29.247,32.812,30.555,29.191,27.84,31.325,22.916,21.432
31.978,28.913,29.805,30.074,26.245,27.836,24.368,31.234
29.247,29.959,30.842,37.806,29.616,34.181,30.02,27.408
30.521,32.001,27.418,26.302,30.202,38.689,29.507,31.289
32.985,28.832,31.444,28.24,30.783,16.791,33.119,30.444
29.008,27.363,32.36,34.931,31.11,36.291,28.975,34.871
27.273,32.996,30.184,25.589,28.662,26.449,31.161,27.41
28.498,29.061,27.325,29.641,29.653,30.39,24.131,28.236
29.566,32.333,27.841,30.224,28.521,30.445,34.16,30.408
30.613,27.197,31.061,27.634,30.924,28.203,28.149,30.838
30.045,31.486,31.088,31.613,28.737,30.916,38.033,28.11
31.645,27.262,29.087,28.688,33.066,30.52,26.67,29.577
30.473,33,29.976,31.911,31.256,29.08,27.946,29.051
28.859,29.438,29.235,28.292,26.114,32.58,35.379,47.53
30.082,29.717,31.864,31.946,30.547,26.866,22.847,19.631
28.398,33.177,33.067,33.477,32.42,31.003,28.051,21.498
32.977,27.684,27.421,27.195,29.74,26.155,28.946,40.776
27.247,27.635,27.083,26.149,28.6,34.154,31.726,27.457
30.802,32.199,30.342,31.895,29.945,28.02,31.422,29.464
28.456,28.007,29.872,28.148,32.614,32.319,26.491,27.726
32.104,31.695,34.009,31.948,27.791,31.401,40.198,28.434
34.715,26.535,28.056,31.038,28.367,28.235,24.037,37.831
24.566,33.655,30.139,27.22,29.779,27.031,28.529,38.269
28.9,29.288,30.21,30.198,30.317,30.842,38.841,17.918
29.883,27.983,30.716,32.304,31.091,28.376,21.67,25.808
30.401,35.148,27.618,27.078,34.628,33.881,31.929,28.585
33.987,23.411,32.083,32.134,25.288,28.545,29.416,32.94
25.596,31.13,28.802,27.648,32.516,37.794,32.084,27.952
31.851,29.335,39.218,32.226,25.798,22.023,25.836,32.03
30.972,29.832,22.872,34.599,31.891,29.783,31.996,27.129
29.56,31.885,27.168,28.516,31.413,32.77,33.803,37.051
30.965,29.306,29.139,27.491,28.396,29.507,24.43,21.984
26.485,28.239,35.006,32.235,30.465,29.815,28.038,33.048
30.812,29.98,30.669,25.225,29.652,29.34,36.907,26.575
28.805,32.186,27.004,30.784,29.434,31.572,24.082,33.342
35.309,30.629,29.873,29.855,33.902,32.032,33.012,29.778
27.22,34.011,27.875,31.564,27.999,24.06,26.436,31.578
29.715,25.63,33.438,27.148,30.11,35.848,28.235,26.971
35.215,30.801,25.592,31.377,31.885,29.95,35.717,31.82
23.463,34.032,30.409,31.411,30.791,25.895,30.227,26.628
29.488,24.855,29.965,30.487,36.36,30.05,31.967,31.345
31.81,34.967,29.443,28.034,19.498,30.542,28.025,35.203
29.834,28.614,33.183,31.276,34.819,29.674,27.507,25.161
36.103,25.317,30.809,27.227,31.998,31.505,28.547,32.955
23.044,29.452,28.002,30.089,21.577,28.366,32.269,30.923
29.829,31.74,31.034,32.485,31.967,33.496,31.73,33.892
31.403,33.476,27.07,31.367,31.927,27.855,31.869,24.086
27.09,28.094,33.094,26.034,28.531,30.952,30.428,26.538
30.218,29.823,27.326,31.804,28.056,30.29,27.105,32.144
29.49,27.671,30.443,29.605,31.018,28.467,31.379,28.793
31.082,29.36,30.085,30.549,32.979,28.468,26.509,29.5
29.797,30.112,32.084,30.508,25.151,27.972,28.423,30.923
31.896,29.655,28.833,27.549,33.529,34.108,33.126,33.214
27.668,30.606,29.021,39.082,35.361,26.929,37.422,28.745
30.192,31.041,29.83,29.432,22.268,34.984,27.125,27.806
