agent_ms_1,agent_ms_2,agent_ms_3,agent_ms_4,agent_ms_5,agent_ms_6,agent_ms_7,agent_ms_8
0.702,0.929,1.258,2.3,2.547,2.702,2.045,4.734
0.6,0.939,1.377,2.296,2.417,1.731,1.989,7.296
0.822,0.939,3.48,2.441,1.77,3.936,2.091,4.399
0.812,0.979,1.247,2.337,1.964,4.29,1.989,3.201
0.691,0.746,0.865,1.561,5.345,5.313,2.118,4.965
0.707,0.972,0.845,1.659,1.55,2.845,1.995,5.402
0.638,0.975,0.805,1.514,3.614,3.103,3.487,4.237
0.799,0.942,0.817,1.558,1.79,5.354,2.108,2.644
0.711,0.968,0.798,1.67,1.719,5.34,2.102,2.659
0.813,2.494,0.868,1.56,1.956,2.372,2.003,2.575
0.686,1.376,0.809,1.635,3.414,2.445,2.266,4.687
0.627,1.397,0.811,3.643,1.577,2.294,8.101,2.639
0.8,1.448,0.773,1.996,3.381,5.202,4.567,2.513
0.78,1.46,0.811,1.929,1.652,2.469,3.32,2.526
0.737,1.463,0.807,1.926,2.299,4.267,2.698,4.747
0.767,1.087,0.807,1.917,3.687,2.503,2.71,4.4
0.504,1.459,0.777,2,2.437,4.132,2.685,2.607
0.635,1.438,0.843,1.952,2.159,2.57,1.737,2.552
0.695,0.903,0.883,1.726,2.343,2.755,1.788,4.691
0.787,2.625,0.784,3.625,2.437,4.467,4.098,7.889
0.669,0.752,0.8,1.906,2.487,3.767,4.425,2.94
3.386,0.879,0.784,1.918,2.023,2.517,7.029,2.593
0.818,0.886,1.689,1.945,3.724,2.525,2.06,1.594
0.66,0.871,1.641,1.996,2.242,2.509,2.204,2.701
0.68,0.872,4.44,1.915,1.947,2.543,9.244,2.165
0.763,0.891,1.759,1.921,6.356,2.562,3.67,2.373
0.692,1.27,0.889,1.918,4.29,2.894,3.882,3.746
0.707,1.444,0.886,1.921,2.435,5.911,5.431,3.601
0.512,1.556,0.893,1.928,2.525,2.541,3.008,2.729
0.769,1.432,6.94,1.743,4.672,5.077,9.57,2.31
0.66,1.537,1.096,2.128,2.45,5.126,2.222,3.115
0.697,1.123,1.961,1.966,1.529,2.751,2.362,2.893
0.713,2.638,1.924,1.713,3.388,2.647,5.509,3.88
0.523,1.427,0.931,1.977,4.718,1.639,5.776,1.414
0.685,1.455,0.918,1.895,2.672,6.856,4.019,1.474
0.664,1.402,1.831,1.903,3.814,2.118,2.264,4.225
0.797,1.122,1.876,1.964,2.236,6.365,2.147,2.616
0.791,1.905,1.958,1.916,3.846,4.039,2.447,4.861
0.493,1.486,1.824,1.717,2.053,4.142,5.549,2.829
0.678,1.423,1.911,2.001,1.747,4.073,4.52,11.575
0.679,1.435,1.832,1.951,1.929,2.584,2.494,2.634
1.171,1.424,1.845,1.973,1.984,5.002,5.509,3.867
0.699,1.1,4.946,3.598,1.976,5.101,3.861,3.279
6.276,1.984,1.182,2.387,2.203,4.486,1.587,1.641
0.789,1.447,1.152,4.372,1.984,2.802,3.565,3.247
0.703,0.928,1.203,2.754,1.796,2.802,3.298,3.249
0.761,0.947,1.231,2.328,3.256,4.747,3.457,1.9
0.797,0.76,3.235,2.403,1.979,5.29,5.526,4.847
0.669,0.99,1.186,2.392,1.777,2.878,6.153,2.334
0.659,0.923,1.294,3.639,2.237,2.797,3.635,2.172
0.531,1.479,1.185,3.912,3.318,2.894,3.473,2.217
0.671,1.399,1.225,3.768,6.77,2.888,3.053,2.733
0.743,2.52,1.178,3.678,1.859,2.943,5.762,2.695
0.678,0.768,1.226,2.074,2.587,1.912,2.122,2.657
0.768,1.426,1.154,2.649,3.664,8.086,2.177,2.579
0.519,1.449,1.234,1.328,6.389,2.432,4.515,2.448
1.42,1.485,3.156,1.362,1.712,2.352,2.285,3.583
0.71,1.456,1.16,2.635,3.766,2.544,2.924,2.574
0.746,1.13,1.122,1.617,3.896,5.223,5.572,1.716
0.678,1.395,1.224,3.332,2.11,2.673,3.534,2.411
0.512,1.45,1.237,3.396,1.831,2.68,3.745,2.156
0.794,1.425,1.122,1.918,3.712,8.706,9.976,2.491
0.722,1.424,1.113,2.861,8.056,2.992,2.027,2.313
1.189,1.054,1.197,1.48,2.071,8.688,2.622,4.313
0.768,1.475,1.168,1.5,1.576,5.209,2.36,2.23
0.614,1.412,1.285,1.457,1.465,2.276,2.602,2.34
0.913,1.538,1.195,1.523,1.559,3.855,4.134,1.998
0.711,1.45,1.181,1.5,1.589,2.341,2.03,2.633
0.762,1.455,1.179,1.916,1.679,3.582,2.568,4.343
0.745,1.094,3.359,3.601,2.594,2.274,4.358,3.125
3.242,1.407,1.156,3.641,1.921,2.541,2.549,1.791
0.799,1.499,1.188,6.872,3.494,2.231,2.51,3.128
0.776,1.43,1.286,3.649,2.053,5.059,2.57,3.246
0.697,1.415,1.209,2.23,3.463,4.049,2.427,2.515
1.283,2.578,3.295,1.479,3.529,6.364,4.24,3.463
0.798,1.213,1.472,1.463,1.368,3.702,4.385,2.632
0.69,1.427,1.127,3.688,6.778,5.112,2.328,3.987
1.138,1.469,1.126,2.026,1.99,5.305,2.435,4.195
1.172,1.448,1.451,2.506,1.728,2.455,2.59,6.465
0.688,4.256,1.588,3.859,3.897,2.384,2.46,3.299
0.67,1.261,1.413,2.041,6.615,5.039,2.214,8.226
0.688,1.581,1.162,4.573,1.73,2.664,2.384,2.453
0.521,1.477,1.47,2.062,3.495,3.053,2.554,2.825
0.765,1.424,1.19,1.986,6.531,2.652,4.257,2.762
0.682,1.535,1.42,3.804,2.162,2.72,2.538,2.658
0.676,1.157,1.436,3.8,1.625,2.694,5.698,1.98
0.669,1.802,1.519,3.679,1.747,5.109,3.765,1.55
0.536,1.425,3.08,3.656,1.921,3.161,2.968,1.604
0.705,1.457,1.446,3.541,1.576,3.331,6.417,3.763
0.672,1.403,1.444,2.386,1.777,1.983,4.065,4.12
1.025,1.126,1.131,1.426,1.707,7.221,2.16,3.721
1.185,1.467,1.498,1.412,1.718,2.66,2.202,3.319
0.557,1.378,3.472,1.403,3.36,5.291,9.791,2.064
1.326,0.966,1.134,1.485,2.122,8.793,3.372,2.142
0.619,0.938,1.189,1.43,1.764,2.671,2.832,3.644
0.341,0.945,1.47,1.548,1.938,2.685,2.859,2.118
0.319,0.718,1.819,1.418,1.863,2.535,3.107,2.286
0.815,0.991,1.318,1.411,3.104,5.115,3.105,2.248
0.777,0.992,1.098,3.091,6.561,2.401,2.881,3.808
0.597,0.956,1.132,1.43,2.065,5.242,3.023,4.379
0.697,0.971,1.368,1.412,1.761,4.156,2.833,2.723
0.806,4.315,2.911,1.393,4.056,1.592,2.753,2.8
0.698,1.27,1.305,1.423,1.73,3.55,5.153,7.289
0.87,1.428,1.33,2.752,2.026,2.153,9.963,7.666
1.101,1.443,1.761,1.421,3.613,2.302,2.514,3.439
0.675,1.432,1.776,1.457,4.025,2.098,1.442,6.11
0.705,4.16,4.694,3.621,1.984,5.264,3.478,3.085
1.335,1.461,1.849,3.056,3.231,5.232,4.674,6.102
0.697,1.499,2.313,5.743,4.682,2.624,3.501,3.433
0.514,1.454,2.416,3.103,1.926,2.555,3.699,2.778
0.688,1.439,2.242,3.024,3.225,4.24,3.535,1.821
0.781,1.381,1.102,5.818,1.756,2.55,2.026,1.68
0.805,1.171,1.421,3.47,2.086,2.556,4.422,3.088
0.671,1.441,1.698,2.533,1.72,2.369,4.585,3.34
0.543,1.457,4.902,1.699,1.299,2.409,2.862,3.061
0.685,1.464,1.669,1.73,2.804,4.281,4.625,3.566
0.674,1.433,1.647,1.756,3.125,5.188,2.55,3.243
0.682,1.416,1.709,1.738,1.772,3.302,3.053,2.117
1.221,1.169,2.263,1.777,1.955,3.231,2.608,2.17
0.685,1.015,4.322,1.797,2,3.125,5.97,4.952
1.164,1.499,1.499,1.672,1.787,3.07,4.89,2.723
0.584,1.411,1.227,1.763,2.173,3.349,2.871,5.582
0.825,1.465,1.612,1.769,2.029,4.492,3.036,6.067
0.67,1.176,1.53,1.682,1.057,2.179,5.207,3.574
1.26,1.416,1.275,1.693,1.191,3.055,5.081,3.056
0.707,1.422,0.759,1.918,2.115,2.014,5.246,3.385
0.639,1.459,0.791,1.782,5.536,5.156,3.035,6.265
1.254,1.411,0.808,1.693,5.439,2.182,3.43,3.507
0.414,1.225,1.026,1.799,3.746,2.286,9.593,8.779
0.377,1.471,1.011,1.74,2.028,2.298,2.832,2.705
0.387,1.405,0.778,1.675,4.133,4.865,2.89,5.335
0.305,1.421,0.811,1.731,2.08,3.179,2.892,2.73
0.371,1.437,1.035,1.717,2.258,2.063,2.859,1.995
0.697,1.104,1.023,1.541,2.248,2.133,3.83,1.889
0.685,1.444,1.099,1.678,3.878,2.034,3.002,3.303
0.683,1.445,0.777,3.298,2.08,3.596,3.066,2.206
0.608,1.423,0.846,1.755,1.865,1.953,2.829,1.901
0.825,1.461,1.11,1.718,1.913,2.057,5.095,1.795
0.817,1.434,1.144,3.314,3.345,2.156,5.173,4.45
0.664,4.241,1.009,1.911,2.227,2.079,2.787,2.541
0.669,1.404,0.808,1.723,2.205,2.053,3.472,4.897
0.61,1.007,1.004,1.706,3.299,2.104,2.836,2.415
1.214,1.096,0.983,1.728,3.351,3.586,3.036,2.562
1.207,1.06,1.002,1.531,2.25,2.26,2.926,3.936
0.666,1.02,0.822,1.742,1.982,3.58,3.092,4.887
1.202,0.785,0.85,1.714,2.047,2.219,2.793,2.758
3.431,1.025,2.173,1.731,1.726,2.048,5.14,2.733
1.22,1.026,1.058,1.715,2.254,2.144,4.951,4.93
1.678,1.023,2.221,2.209,1.352,2.048,2.882,5.027
0.68,2.99,1.599,1.774,1.651,3.464,1.753,4.936
0.776,0.861,2.075,1.675,1.956,4.763,3.021,2.842
0.686,1.035,2.104,1.707,1.822,4.476,1.72,2.879
0.685,1.041,1.718,3.138,1.646,2.566,3.219,2.75
0.596,1.348,1.997,1.727,1.56,5.062,2.44,2.648
0.662,1.036,1.582,1.677,2.945,2.75,2.425,6.159
0.677,0.804,3.465,1.486,5.863,5.132,4.271,2.404
0.759,1.051,0.812,1.891,3.568,2.49,3.951,2.605
0.701,1.014,1.038,1.749,2.073,3.001,2.561,4.615
0.494,1.028,2.28,1.684,1.724,3.228,2.457,2.821
0.709,0.994,2.296,1.714,3.84,3.728,3.932,6.246
1.195,1.033,1.245,3.336,1.757,5.156,2.313,3.162
0.687,0.79,1.021,1.876,1.711,2.7,2.489,2.962
0.851,1.012,1.26,1.697,1.718,5.191,2.227,3.098
0.513,1.116,1.028,1.682,1.269,2.819,2.158,2.574
0.683,1.034,1.289,1.771,1.128,5.073,5.659,2.778
0.675,1.066,1.947,4.353,2.29,2.672,4.107,2.786
0.686,2.744,2.278,3.695,3.103,2.843,2.416,3.691
0.691,1.444,1.364,3.99,2.035,2.865,2.244,3.946
5.806,0.884,3.173,1.739,1.547,2.867,5.866,2.308
0.693,0.898,1.392,1.922,1.996,4.978,2.995,2.342
0.655,1.414,1.317,1.898,2.143,2.869,3.288,3.072
0.465,4.047,1.128,1.931,2.074,8.712,3.093,3.806
0.547,0.82,1.187,2.008,1.736,2.469,3.096,1.55
0.671,0.834,1.146,2.237,1.756,5.117,3.028,1.558
0.76,1.471,1.109,1.909,1.816,3.293,5.371,2.894
0.641,1.414,1.099,1.875,1.234,2.857,4.583,2.9
0.823,0.923,1.937,2.085,1.232,5.074,2.486,1.597
0.819,1.376,5.378,1.953,1.624,2.86,6.015,5.419
0.668,1.52,1.81,1.96,2.158,4.957,5.655,3.159
0.764,1.419,1.063,3.496,2.16,2.944,3.082,5.428
0.509,1.458,1.12,1.914,5.063,2.842,3.488,3.067
0.689,1.408,1.062,1.898,1.432,2.899,2.025,3.199
0.819,1.121,1.04,1.941,1.406,2.974,5.846,3.217
0.776,1.456,1.091,1.905,5.216,2.661,4.783,2.896
0.679,1.813,1.057,1.943,6.757,2.821,2.821,1.96
0.64,1.429,1.033,1.95,1.736,3.202,3.036,1.925
0.798,1.427,1.041,1.693,3.536,5.627,2.635,3.477
0.789,1.526,1.055,3.552,1.881,2.5,3.359,2.801
0.78,1.111,1.02,2.124,1.946,2.581,2.874,1.863
0.775,1.506,1.106,1.888,1.317,4.557,2.846,3.692
0.674,1.418,2.797,1.913,1.171,5.439,2.626,2.377
0.657,1.45,1.041,1.928,1.573,2.644,3.064,2.37
0.704,0.934,1.071,3.619,1.186,1.363,3.12,2.276
0.669,2.599,1.063,1.934,1.703,1.267,1.753,4.986
0.7,0.983,1.86,1.962,1.422,2.985,4.037,2.946
0.668,0.952,4.961,2.092,1.394,3.122,2.096,4.032
0.708,1.022,1.868,1.914,2.66,3.48,3.696,2.481
0.624,0.976,1.836,1.931,2.849,1.949,2.186,2.79
0.7,2.681,1.82,2.517,1.817,3.405,2.094,5.002
0.787,0.943,2.031,1.922,3.033,1.997,1.943,3.279
0.691,0.954,2.986,1.898,1.277,2.003,2.234,2.813
1.205,1.468,1.095,1.879,2.516,1.976,2.107,4.708
0.518,1.361,1.135,1.895,3.681,2.357,3.696,4.855
0.706,1.423,2.09,1.939,1.637,1.828,5.692,2.81
0.672,1.182,1.933,4.582,1.827,4.1,4.437,2.757
0.776,1.503,1.817,1.939,3.324,4.372,8.493,5.185
0.81,1.437,1.844,3.59,3.733,5.148,2.635,5.173
0.661,1.464,1.851,1.893,1.387,2.386,2.553,2.831
0.875,1.494,1.888,2.115,2.062,2.418,4.627,2.785
0.676,4.212,1.819,1.93,3.634,3.871,2.419,5.05
1.195,0.785,1.879,1.944,1.881,2.863,3.988,2.629
0.721,0.961,1.242,3.571,3,2.378,8.735,2.82
0.598,0.972,1.173,2.1,3.329,4.433,4.576,2.452
0.752,0.942,3.958,1.865,1.191,4.5,2.566,2.77
0.772,1.015,1.266,3.574,1.388,3.018,2.586,2.761
0.661,0.742,1.187,3.688,1.421,2.659,2.501,2.708
0.701,0.925,1.266,2.423,1.398,4.556,5.369,2.587
0.524,0.933,1.215,2.211,1.838,5.157,3.723,2.777
0.752,0.987,1.241,2.274,1.768,4.56,1.939,2.811
0.695,0.926,1.184,4.098,1.779,2.866,5.96,3.096
0.701,0.729,1.211,2.182,2.587,2.789,6.717,2.605
0.722,0.957,1.216,2.173,3.797,1.559,3.758,2.808
0.67,0.938,3.036,1.331,2.052,1.683,3.864,2.476
0.678,1.025,1.185,1.33,2.103,1.608,2.575,4.852
0.511,0.932,1.24,1.269,2.096,9.046,4.305,2.462
0.679,0.953,1.191,1.79,1.326,3.146,2.352,4.816
0.81,0.742,1.203,1.328,1.37,1.881,2.542,2.628
1.241,0.992,1.818,1.28,4.503,1.736,2.565,2.812
1.197,0.975,1.85,1.342,2.235,1.657,2.402,5.475
0.507,1.47,1.119,1.299,2.946,1.746,2.612,5.542
0.806,1.449,1.172,1.312,7.206,1.624,2.549,2.303
0.723,1.135,1.121,1.324,1.937,1.801,2.541,2.451
0.668,1.47,1.97,1.348,2.59,1.741,4.496,4.234
0.664,1.442,1.165,5.572,3.784,1.631,2.55,4.51
1.017,0.885,1.22,2.97,6.924,1.722,2.521,2.318
0.689,0.895,2.927,3.037,1.508,3.568,2.399,2.468
0.665,4.09,1.163,1.803,4.292,2.352,2.441,4.546
0.809,0.753,1.19,1.85,2.404,3.975,5.246,4.301
0.793,0.916,1.125,3.386,2.371,8.389,4.247,2.39
0.619,0.905,1.147,2.227,2.395,2.406,5.874,2.512
0.679,0.855,2.929,2.189,2.432,2.557,3.456,4.212
0.665,0.908,1.127,1.336,2.132,4.541,5.215,2.306
1.212,0.686,1.146,1.371,2.443,5.122,3.468,2.205
0.752,1.01,1.123,1.332,3.424,3.586,3.619,2.575
0.614,0.917,1.163,6.379,2.368,1.911,3.43,9.534
1.42,0.902,1.109,2.199,3.507,4.695,3.488,2.202
0.675,1.448,1.096,3.87,2.233,4.561,9.624,2.223
0.691,1.121,1.124,2.017,2.113,2.511,5.615,2.349
0.692,1.485,1.114,2.078,2.36,4.411,1.956,3.708
0.69,1.481,1.152,2.294,2.271,2.665,1.884,2.336
1.194,1.557,1.145,2.037,2.266,2.489,1.897,2.386
1.055,1.422,1.976,1.991,2.279,2.649,3.36,2.362
1.213,1.558,1.755,2.148,6.196,2.547,3.635,2.313
0.687,1.157,4.945,1.325,2.149,2.411,3.728,2.388
0.688,0.862,1.901,1.283,2.005,2.554,3.667,3.925
1.309,1.516,1.131,1.287,2.01,2.726,2.219,2.336
1.123,1.516,1.214,1.327,3.847,4.701,3.788,2.374
0.705,1.486,1.109,1.294,2.024,2.927,2.32,5.179
0.671,2.588,3.259,1.29,1.77,2.68,5.884,4.525
0.68,1.525,1.118,1.335,6.058,2.299,4.566,5.09
1.238,1.48,1.179,2.42,3.891,2.699,2.702,5.359
0.512,1.442,1.249,1.267,2.191,4.813,5.851,2.957
0.657,0.924,1.096,1.318,3.479,2.734,3.228,2.958
0.786,3.989,3.216,2.426,4.369,3.114,2.16,8.868
0.756,0.922,1.124,2.476,2.032,1.867,3.661,8.912
0.683,0.956,1.142,2.706,2.055,6.864,3.533,3.051
0.583,0.939,1.303,2.637,2.241,2.36,2.123,2.142
0.787,0.932,1.197,2.573,3.382,2.761,3.569,3.513
0.742,2.84,1.138,4.985,2.234,4.327,7.356,2.484
0.702,1.434,1.229,2.517,1.036,5.18,2.409,6.186
0.784,1.777,1.139,2.57,2.537,3.224,2.433,2.908
0.507,1.426,1.243,4.841,2.803,2.102,5.818,2.681
0.865,1.433,3.089,2.568,2.129,5.237,2.565,1.648
0.684,1.391,1.419,5.002,2.079,5.48,4.313,1.567
0.806,1.056,1.366,2.469,2.021,2.803,10.007,3.455
0.682,0.957,2.27,1.416,1.896,2.696,3.019,1.96
3.433,0.981,1.31,1.425,2.115,2.727,5.712,1.979
0.726,0.958,1.376,1.429,1.814,2.734,2.715,2.107
0.616,0.943,1.295,1.444,2.11,2.519,2.681,2.113
0.805,0.977,1.33,1.399,1.932,2.692,2.67,2.281
0.799,0.732,1.345,3.834,1.643,4.798,2.709,2.103
0.7,0.946,3.238,2.18,3.62,3.295,4.483,4.282
0.808,0.949,1.268,1.404,3.822,5.149,4.504,4.295
0.603,1.449,1.318,1.468,1.95,2.428,2.701,4.339
0.657,1.409,1.314,1.41,2.776,2.403,2.654,2.678
0.703,1.108,1.313,1.374,3.805,3.878,5.74,4.766
0.788,1.472,1.324,3.592,2.093,2.4,4.889,4.495
1.24,0.969,1.34,3.754,2.025,2.393,2.96,2.682
0.64,0.964,1.347,3.617,4.033,2.227,3.14,2.486
0.74,1.411,1.295,1.805,1.655,2.42,2.97,1.673
0.809,3.96,3.883,3.428,1.821,3.871,2.999,5.908
0.723,1.452,1.439,1.795,2.145,4.716,9.972,3.265
0.35,0.952,1.383,1.826,3.284,3.17,2.623,3.291
0.529,0.976,1.308,1.733,2.174,5.183,2.654,3.278
0.779,0.933,1.312,1.774,2.262,2.097,5.136,3.746
0.804,0.981,1.474,3.523,2.426,3.425,9.536,3.602
1.179,0.723,1.326,1.822,2.233,4.967,2.94,2.034
0.803,1.121,1.309,1.983,2.293,2.493,2.537,2.026
0.665,1.012,3.199,3.421,2.066,5.251,2.831,7.607
0.673,0.93,1.33,1.774,2.437,2.674,2.714,2.62
0.896,0.944,1.316,1.794,2.23,2.858,4.832,2.339
0.777,0.936,1.338,1.944,2.22,2.845,2.694,2.401
0.698,0.727,2.292,1.802,3.777,2.843,2.813,2.432
0.759,0.955,2.943,1.932,2.048,3.566,2.828,2.331
0.743,0.964,1.247,1.819,2.279,2.933,2.856,2.351
1.06,0.957,2.209,1.8,2.048,3.007,2.691,2.232
0.711,0.986,2.137,2.37,1.939,2.817,2.701,2.176
0.705,0.741,2.24,1.826,4.171,2.91,2.663,4.25
0.66,1.06,5.317,1.82,2.124,2.876,2.7,3.134
0.675,1.04,3.574,1.789,2,2.829,2.705,2.693
0.527,0.984,2.26,1.823,2.002,2.891,2.802,2.48
0.682,0.957,2.149,1.806,4.248,5.241,1.679,2.685
1.233,2.623,2.226,1.78,3.827,6.653,1.67,5.75
1.208,1.446,2.186,1.805,1.646,1.888,3.143,6.103
0.669,1.439,2.197,1.821,4.176,5.091,2.842,2.819
1.042,1.461,1.96,1.801,1.688,4.931,3.563,3.604
0.803,1.002,2.235,1.865,3.775,8.204,3.663,2.029
0.832,2.916,1.326,1.822,2.133,3.2,2.481,7.944
0.787,1.051,2.191,1.841,3.477,1.989,2.352,5.936
0.661,0.985,1.452,1.78,1.998,4.743,3.869,2.609
1.09,0.992,1.42,1.813,1.649,3.786,2.207,1.654
2.275,1.06,1.202,1.807,1.898,5.165,2.306,5.006
1.223,1.07,1.45,3.447,2.108,5.403,3.548,2.423
0.668,0.793,1.221,1.807,1.741,3.011,2.277,2.585
0.674,1.049,1.49,1.796,3.846,3.057,2.257,1.5
3.826,1.01,1.428,3.331,1.732,3.485,4.604,3.045
0.826,1.038,1.19,1.793,1.535,3.042,4.27,2.951
0.75,1.013,1.468,1.829,3.034,3.162,4.246,1.616
0.669,1.011,1.413,1.8,1.749,5.067,4.36,3.716
0.663,0.826,1.112,1.828,3.483,3.136,4.831,5.616
0.695,1.034,1.462,3.835,1.891,3.291,2.337,3.104
0.715,1.063,1.423,2.203,2.149,3.306,5.11,3.226
1.045,1.016,1.17,2.159,3.626,3.269,2.877,3.1
0.678,1.065,1.311,2.179,1.632,3.334,3.071,3.045
1.188,0.856,3.021,2.178,1.934,3.324,2.822,3.07
0.772,1.022,1.418,2.317,1.933,2.338,3.212,3.106
0.794,1.019,1.187,2.117,3.609,3.32,5.611,6.617
0.626,1.046,1.427,2.433,1.849,7.52,6.079,4.7
0.676,1.009,2.04,2.195,3.478,3.336,3.697,2.597
0.685,0.81,3.389,2.166,3.86,5.679,3.217,3.362
0.837,1.023,1.198,2.232,1.824,3.327,3.457,1.676
1.208,1.02,1.422,2.217,1.978,3.229,3.546,2.771
0.519,1.021,1.418,2.184,1.557,5.534,1.834,2.645
0.685,0.985,1.252,2.162,3.672,3.322,2.025,5.557
1.102,0.8,1.53,2.219,3.569,5.381,1.862,2.386
0.767,2.637,1.181,2.423,2.012,3.327,1.998,4.681
1.215,1.408,1.087,2.15,2.532,3.375,1.9,3.066
3.344,1.445,1.559,3.12,1.699,2.231,1.899,8.182
1.231,1.39,1.409,2.187,2.071,2.159,1.826,5.779
0.612,2.01,1.247,2.2,2.344,2.197,3.506,2.445
0.778,1.111,1.495,2.205,3.782,4.386,1.839,2.396
0.705,1.473,1.473,2.253,1.975,2.644,4.517,2.473
0.774,1.45,3.122,4.063,2.236,2.721,4.19,4.413
0.661,1.436,1.514,2.155,3.415,2.67,2.673,1.356
1.021,1.378,1.572,2.178,2.229,2.668,4.354,3.53
1.165,4.163,1.47,2.223,2.011,2.495,9.511,1.955
0.719,1.232,1.484,2.197,2.04,2.834,3.037,3.654
0.699,1.407,1.425,2.175,2.256,5.312,2.731,2.147
0.677,1.925,1.272,2.213,3.041,2.526,2.864,1.944
1.017,1.448,1.444,2.192,2.056,4.132,2.875,1.981
0.683,4.202,1.409,4.152,2.027,2.539,2.592,2.22
0.745,1.446,1.171,2.201,6.994,2.546,2.432,4.331
0.674,1.441,3.398,2.216,3.44,5.732,2.612,2.786
0.785,1.442,1.48,2.181,1.968,2.435,2.929,2.199
0.492,0.95,1.594,2.131,3.416,8.536,1.62,2.43
0.783,0.914,1.111,2.267,2.035,2.881,1.782,2.185
0.807,0.726,1.402,2.2,1.852,3.138,1.67,4.016
0.674,0.957,1.509,2.213,3.31,3.014,3.321,2.383
1.269,0.973,1.235,2.163,4.02,1.969,1.884,2.327
0.663,0.934,1.423,2.215,2.023,4.935,1.895,2.355
0.834,0.96,1.199,2.201,3.052,5.095,5.031,5.941
0.519,2.76,1.404,2.183,1.422,1.983,2.476,4.018
1.219,0.844,1.55,2.24,1.731,3.949,2.162,2.443
0.67,0.949,1.186,2.803,1.896,2.958,2.311,6.514
0.836,0.959,1.46,2.14,1.638,2.866,2.617,4.659
0.877,0.926,1.465,2.199,2.851,2.632,2.351,3.684
0.522,0.94,1.406,2.173,3.38,2.904,5.457,2.3
0.758,0.732,1.491,2.207,1.549,2.908,2.746,2.092
0.822,1.473,1.5,1.947,2.239,2.888,2.714,9.25
0.743,1.471,3.08,2.186,2.06,1.58,2.543,5.93
0.809,1.433,1.456,2.288,2.323,3.388,3.226,2.363
0.518,1.421,1.455,2.181,1.989,3.505,4.956,2.384
1.31,1.079,1.437,4.149,2.02,5.783,4.61,5.454
0.673,1.514,2.162,2.306,6.95,3.37,2.574,5.608
0.631,1.42,2.28,4.158,1.756,3.175,2.84,2.206
0.698,0.94,1.877,2.192,3.228,3.43,2.823,2.306
0.664,0.95,1.565,2.178,3.768,1.844,2.509,4.375
0.664,2.634,1.538,4.243,2.464,11.28,2.85,1.855
1.766,0.955,1.603,2.209,1.896,4.907,2.863,1.847
0.771,0.938,1.525,2.249,4.145,4.17,3.191,3.631
0.698,0.941,1.532,2.244,7.028,2.416,4.664,2.338
0.522,0.941,1.551,2.159,2.091,2.405,9.34,2.138
0.8,0.94,0.87,2.221,2.056,2.194,2.324,2.295
0.665,0.75,0.969,2.194,4.181,2.429,1.551,2.066
0.664,1.019,0.697,2.137,1.941,2.207,1.505,2.732
0.787,1.006,0.904,2.265,2.248,2.368,3.256,3.248
0.68,0.953,0.683,2.227,2.894,2.391,3.178,3.376
1.173,1.039,0.723,2.213,2.397,6.348,2.93,5.274
0.516,2.739,0.774,1.45,1.98,3.548,3.283,2.784
0.672,0.814,0.761,1.373,2.097,1.559,2.995,2.441
0.696,0.926,0.726,1.424,2.218,5.513,4.935,4.311
0.805,0.946,1.458,1.42,2.832,3.839,6.826,6.991
0.783,0.959,1.564,1.421,3.372,2.135,3.106,5.847
0.61,1.006,1.498,1.464,3.609,2.432,5.196,4.08
0.765,0.744,1.46,1.419,1.564,2.134,5.568,2.337
0.665,0.964,1.593,1.417,1.56,2.128,2.431,5.949
0.713,0.922,2.227,3.568,1.825,2.181,2.326,6.596
0.694,0.964,1.522,1.952,3.329,2.094,2.764,5.089
0.515,0.913,1.642,1.9,1.835,2.102,4.102,8.359
0.832,0.715,3.918,2.151,2.17,4.835,4.12,3.759
0.678,0.954,1.508,1.962,3.347,2.819,2.271,9.71
0.706,0.925,4.314,2.538,1.712,5.193,2.443,2.987
0.676,0.963,1.812,1.955,3.572,2.637,2.838,1.889
3.323,1.586,1.743,1.984,3.054,8.68,2.302,1.635
0.859,0.964,1.631,2.528,3.386,2.329,6.806,1.559
0.661,0.754,1.704,1.939,3.514,2.57,3.05,1.778
0.818,0.977,1.719,1.935,1.809,2.533,3.341,3.49
0.683,0.958,1.501,3.557,1.833,2.881,3.254,3.508
0.673,0.942,1.714,1.919,1.76,4.378,1.952,3.51
0.748,0.897,4.557,1.966,1.792,2.49,4.841,2.107
1.063,1.487,1.304,1.993,1.62,4.196,5.252,2.163
0.76,1.187,1.698,1.925,1.573,2.59,2.672,2.843
0.781,1.409,1.024,3.688,1.543,4.844,5.555,4.881
0.688,1.466,1.788,1.905,1.515,2.744,3.684,2.831
1.177,1.44,1.824,1.928,1.771,2.75,2.148,7.022
0.527,1.151,1.086,1.941,1.888,2.67,2.005,5.62
0.802,0.725,1.029,1.942,1.74,2.651,3.597,5.079
0.685,1.14,1.035,1.973,1.814,4.923,2.037,2.816
0.692,0.952,1.061,1.952,1.496,2.981,2.202,5.859
0.669,0.916,2.012,1.901,1.777,3.204,2.074,4.508
0.522,1.013,1.212,1.925,1.591,2.9,6.304,3.979
0.824,0.759,1.2,1.95,1.62,2.92,6.094,4.292
0.768,0.951,1.832,1.889,1.555,2.869,3.845,7.797
0.78,0.95,4.597,1.934,3.3,2.876,3.398,5.436
0.657,0.944,1.718,1.974,1.832,2.923,2.193,1.928
